,defillamaId,name,disabled,displayName,module,category,logo,change_1d,change_7d,change_1m,change_7dover7d,change_30dover30d,total24h,total48hto24h,total7d,total30d,total14dto7d,total60dto30d,total1y,average1y,totalAllTime,breakdown24h,chains,protocolType,methodologyURL,methodology,latestFetchIsOk,versionKey,dailyVolume,totalVolume7d,totalVolume30d,parentProtocol
140,3196,FlowX Finance,False,FlowX Finance,flowx-finance,Dexes,https://icons.llamao.fi/icons/protocols/flowx-finance.png,7.14,10.73,-34.15,20.62,-17.7,883350.0,824453.0,8711237.0,28628620.0,7221855.0,34785545.52534065,109607115.14108892,8431316.549314564,114000933.0,{'sui': {'flowx-finance': 883350}},['Sui'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/flowx-finance,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,883350.0,797764.0,1341396.0,
141,2804,Forge,False,Forge,forge,Dexes,https://icons.llamao.fi/icons/protocols/forge.jpg,31.91,-68.28,9.54,-28.15,11.05,69773.0,52895.0,1267721.0,6511262.0,1764332.0,5863454.676174685,0.0,0.0,73760959.0,{'evmos': {'forge': 69773}},['Evmos'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/forge,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,69773.0,219936.0,63696.0,
142,2121,Frax Swap,False,Frax Swap,frax-swap,Dexes,https://icons.llamao.fi/icons/protocols/frax.jpg,-9.06,158.23,298.53,44.61,14.81,9210150.0,10127864.0,43810191.0,119581375.0,30294529.0,104158975.66,993617979.31,76432152.2546154,2343114715.0,"{'arbitrum': {'frax-swap': 77793}, 'aurora': {'frax-swap': 0}, 'avax': {'frax-swap': 50682}, 'boba': {'frax-swap': 0}, 'bsc': {'frax-swap': 44154}, 'ethereum': {'frax-swap': 8592627}, 'fantom': {'frax-swap': 34657}, 'harmony': {'frax-swap': 0}, 'moonbeam': {'frax-swap': 162514}, 'moonriver': {'frax-swap': 0}, 'polygon': {'frax-swap': 247723}}","['Arbitrum', 'Aurora', 'Avalanche', 'Boba', 'BSC', 'Ethereum', 'Fantom', 'Harmony', 'Moonbeam', 'Moonriver', 'Polygon']",protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/frax-swap,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,9210150.0,3566587.0,2311049.0,parent#frax-finance
143,2641,Fulcrom,False,Fulcrom - SWAP,fulcrom-finance,Dexes,https://icons.llamao.fi/icons/protocols/fulcrom.jpg,16.08,-43.79,44.62,51.7,135.16,291774.0,251365.0,12921801.0,28963259.0,8518159.0,12316410.678084455,84944851.1919867,6534219.322460512,87481104.0,"{'cronos': {'swap': 146417}, 'era': {'swap': 145357}}","['Cronos', 'zkSync Era']",protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/fulcrom-finance,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,swap,291774.0,519121.0,201749.0,
144,3238,FusionX V2,False,FusionX V2,fusionx-v2,Dexes,https://icons.llamao.fi/icons/protocols/fusionx-v2.jpg,-89.42,-88.35,-97.35,-42.96,-42.8,151.0,1427.0,17164.0,219837.0,30093.0,384344.25900730956,0.0,0.0,3264555.0,{'mantle': {'fusionx-v2': 151}},['Mantle'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/fusionx-v2,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,151.0,1296.0,5708.0,parent#fusionx-finance
145,3239,FusionX V3,False,FusionX V3,fusionx-v3,Dexes,https://icons.llamao.fi/icons/protocols/fusionx-v3.jpg,35.1,-17.83,54.24,-36.2,8.31,2570467.0,1902605.0,27879640.0,138684756.0,43697720.0,128039759.9003315,0.0,0.0,534848253.0,{'mantle': {'fusionx-v3': 2570467}},['Mantle'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/fusionx-v3,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,2570467.0,3128231.0,1666514.0,parent#fusionx-finance
146,3291,FVM Exchange,False,FVM Exchange,fvm-exchange,Dexes,https://icons.llamao.fi/icons/protocols/velocimeter.png,-51.23,-71.77,60.4,103.13,172.36,257389.0,527739.0,6057940.0,11827070.0,2982273.0,4342494.093799723,0.0,0.0,,{'fantom': {'fvm-exchange': 257389}},['Fantom'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/fvm-exchange,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,257389.0,911678.0,160466.0,parent#velocimeter
147,2138,FX Swap,False,FX Swap,fx-swap,Dexes,https://icons.llamao.fi/icons/protocols/fx-swap.jpg,-58.55,-23.44,3019.83,418.54,-6.78,251614.0,607023.0,3426655.0,8868743.0,660825.0,9514170.267472345,98932459.18731111,7610189.168254697,128791579.0,{'functionx': {'fx-swap': 251614}},['FunctionX'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/fx-swap,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,251614.0,328642.0,8065.0,
148,3036,FXDX,False,FXDX,fxdx,Derivatives,https://icons.llamao.fi/icons/protocols/fxdx.png,38.2,555.35,32.01,11.05,75.28,3126.0,2262.0,109103.0,273838.0,98247.0,156230.8449532101,0.0,0.0,19862897.0,{'base': {'fxdx': 3126}},['Base'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/fxdx,"{'UserFees': 'Fees paid by users', 'Fees': 'Fees paid by users', 'Revenue': 'Treasury and token holders revenue', 'ProtocolRevenue': 'Fees going to treasury', 'HoldersRevenue': 'Fees going to governance token holders', 'SupplySideRevenue': 'LPs revenue'}",True,,3126.0,477.0,2368.0,
149,1795,Gin Finance,False,Gin Finance,gin-finance,Dexes,https://icons.llamao.fi/icons/protocols/gin-finance.png,0.0,,,223.88,370.75,97.0,97.0,1885.0,3263.0,582.0,693.1543467438141,231632.72724426904,17817.902095713,1825940.0,{'boba': {'gin-finance': 97}},['Boba'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/gin-finance,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,97.0,0.0,0.0,
150,806,Glide Finance,False,Glide Finance,glide-finance,Dexes,https://icons.llamao.fi/icons/protocols/glide-finance.jpg,-83.16,-39.82,-90.99,106.73,74.42,17008.0,100972.0,482605.0,2168605.0,233447.0,1243316.5270633115,13973684.832954027,1074898.8333041565,105406557.0,{'elastos': {'glide-finance': 17008}},['Elastos'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/glide-finance,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,17008.0,28262.0,188709.0,
151,337,GMX V1,False,GMX - SWAP,gmx,Dexes,https://icons.llamao.fi/icons/protocols/gmx-v1.png,68.11,-22.86,-10.02,38.47,115.46,10191099.0,6062007.0,191364978.0,446056248.0,138203096.0,207026750.210168,4664485648.906739,358806588.3774413,11767875995.0,"{'arbitrum': {'swap': 8456253}, 'avax': {'swap': 1734846}}","['Arbitrum', 'Avalanche']",protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/gmx,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,swap,10191099.0,13211370.0,11325642.0,parent#gmx
152,3365,GMX V2,False,GMX V2,gmx-v2,Derivatives,https://icons.llamao.fi/icons/protocols/gmx-v2.png,20.13,28.05,-15.04,50.63,44.5,13862359.0,11539339.0,218995601.0,556425643.0,145381974.0,385066206.6721201,0.0,0.0,,"{'arbitrum': {'gmx-v2-swap': 13032047}, 'avax': {'gmx-v2-swap': 830312}}","['Arbitrum', 'Avalanche']",protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/gmx-v2,"{'UserFees': 'Fees paid by users', 'Fees': 'Fees paid by users', 'Revenue': 'Treasury and token holders revenue', 'ProtocolRevenue': 'Fees going to treasury', 'HoldersRevenue': 'Fees going to governance token holders', 'SupplySideRevenue': 'LPs revenue'}",True,gmx-v2-swap,13862359.0,10825646.0,16315444.0,parent#gmx
153,2195,Gravis Finance,False,Gravis Finance,gravis,Dexes,https://icons.llamao.fi/icons/protocols/gravis-finance.png,-39.26,-14.41,95.24,77.12,248.27,410.0,675.0,5085.0,13099.0,2871.0,3761.1839458468603,97601.94841509388,7507.842185776459,21302833.0,"{'polygon': {'gravis': 105}, 'bsc': {'gravis': 305}}","['Polygon', 'BSC']",protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/gravis,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,410.0,479.0,210.0,
154,351,Gravity Finance,False,Gravity Finance,gravity-finance,Dexes,https://icons.llamao.fi/icons/protocols/gravity-finance.png,-68.51,-38.86,38.54,144.78,117.42,4224.0,13412.0,116179.0,240945.0,47462.0,110820.04575994436,3581385.0983998673,275491.16141537426,126788072.0,{'polygon': {'gravity-finance': 4224}},['Polygon'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/gravity-finance,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,4224.0,6909.0,3049.0,
155,3301,Grizzly Trade,True,Grizzly Trade,grizzly-trade,Derivatives,https://icons.llamao.fi/icons/protocols/grizzly-trade.jpg,,,,,,,,,,,,,,19726926.0,,['BSC'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/grizzly-trade,"{'UserFees': 'Fees paid by users', 'Fees': 'Fees paid by users', 'Revenue': 'Treasury and token holders revenue', 'ProtocolRevenue': 'Fees going to treasury', 'HoldersRevenue': 'Fees going to governance token holders', 'SupplySideRevenue': 'LPs revenue'}",True,swap,,,,parent#grizzlyfi
156,2748,Hadouken AMM,False,Hadouken AMM,hadouken-amm,Dexes,https://icons.llamao.fi/icons/protocols/hadouken-amm.jpg,,,,-43.52,596.91,0.0,0.0,231574.0,1473568.0,410026.0,211443.66446658038,4947951.006055739,380611.61585044145,8151783.0,{'godwoken_v1': {'hadouken-amm': 0}},['GodwokenV1'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/hadouken-amm,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,0.0,139432.0,3812.0,parent#hadouken-finance
157,1253,HakuSwap,False,HakuSwap,hakuswap,Dexes,https://icons.llamao.fi/icons/protocols/hakuswap.jpg,-2.69,-24.11,-34.66,75.42,-76.16,362.0,372.0,6622.0,16447.0,3775.0,68982.84789262647,2006668.47623638,154359.11355664468,21434745.0,{'avax': {'hakuswap': 362}},['Avalanche'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/hakuswap,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,362.0,477.0,554.0,
158,1447,Hashflow,False,Hashflow,hashflow,DEX Aggregator,https://icons.llamao.fi/icons/protocols/hashflow.png,22.78,11.11,24.37,30.29,41.66,12340015.0,10050538.0,142747617.0,439980397.0,109565137.0,310591483.80999994,5885747752.310008,452749827.10076916,,"{'ethereum': {'hashflow': 7937320}, 'avax': {'hashflow': 206868}, 'bsc': {'hashflow': 921943}, 'arbitrum': {'hashflow': 2770537}, 'optimism': {'hashflow': 225112}, 'polygon': {'hashflow': 278235}}","['Ethereum', 'Avalanche', 'BSC', 'Arbitrum', 'Optimism', 'Polygon']",protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/hashflow,{},True,,12340015.0,11106087.0,9921844.0,
159,2244,HeliSwap,False,HeliSwap,heliswap,Dexes,https://icons.llamao.fi/icons/protocols/heliswap.png,-39.85,13.39,-38.63,-6.94,-40.5,28414.0,47241.0,292365.0,1430328.0,314176.0,2403931.4294487154,18864343.87408726,1451103.3749297885,37466072.34530326,{'hedera': {'heliswap': 28414}},['Hedera'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/heliswap,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,28414.0,25059.0,46301.0,
160,2259,Helix,False,Helix,helix,Dexes,https://icons.llamao.fi/icons/protocols/helix.jpg,73.55,-4.53,30.02,-12.71,12.44,20577093.0,11856678.0,133273335.0,608940369.0,152672605.0,541584232.6627917,1787673035.9475393,137513310.45750293,,{'injective': {'helix': 20577093}},['Injective'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/helix,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,helix,20577093.0,21553815.0,15826202.0,
161,3089,Heraswap,False,Heraswap,heraswap,Dexes,https://icons.llamao.fi/icons/protocols/heraswap.jpg,0.0,-69.23,-97.85,206.5,28.97,8.0,8.0,1744.0,2512.0,569.0,1947.8059997425044,91017.5006558353,7001.346204295022,110490.0,{'onus': {'heraswap': 8}},['Onus'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/heraswap,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,8.0,26.0,372.0,
162,1384,Hermes Protocol,False,Hermes Protocol,hermes-protocol,Dexes,https://icons.llamao.fi/icons/protocols/hermes-protocol.png,82.1,400.68,375.38,90.07,-15.11,6885632.0,3781159.0,26207633.0,61245735.0,13788261.0,72148066.73084249,505583562.7286131,38891043.2868164,,{'metis': {'hermes-protocol': 6885632}},['Metis'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/hermes-protocol,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,6885632.0,1375248.0,1448438.0,parent#maia-dao-ecosystem
163,2485,HiveSwap V2,False,HiveSwap V2,hiveswap,Dexes,https://icons.llamao.fi/icons/protocols/hiveswap-v2.jpg,-61.66,-77.01,-38.11,-51.99,-95.61,536.0,1398.0,19252.0,121720.0,40099.0,2774149.4819156956,23881711.987978354,1837054.7683060267,26760396.0,{'map': {'hiveswap': 536}},['MAP Protocol'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/hiveswap,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,536.0,2331.0,866.0,parent#hiveswap
164,4113,HiveSwap V3,False,HiveSwap V3,hiveswap-v3,Dexes,https://icons.llamao.fi/icons/protocols/hiveswap-v3.jpg,70.69,-75.31,-48.96,-48.4,4104.74,96731.0,56671.0,2616143.0,25180653.0,5070471.0,598863.0,0.0,0.0,25331012.0,{'map': {'hiveswap-v3': 96731}},['MAP Protocol'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/hiveswap-v3,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,96731.0,391743.0,189516.0,parent#hiveswap
